"ETERNO LEIDE MONTALVAO";"ETERNO MONTALVÃO";"40100";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1965-04-10";"Casado(a)";"Técnico Contabilidade, Estatística, Economia Doméstica e Administração";"Superior completo";"Brasileira nata";"JATAI/MT";"";"";"455882012";"269-07.2012.6.11.0001";""
"EUCLIDES DE LIMA";"PROFESSOR EUCLIDES DE LIMA";"25900";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1942-11-26";"Casado(a)";"Outros";"Superior completo";"Brasileira nata";"SAO VALENTIM/RS";"";"";"380262012";"164-30.2012.6.11.0001";""
"EUDA MARIA OIVEIRA DOS SANTOS E SILVA";"EUDA OLIVEIRA";"45650";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1968-04-22";"Casado(a)";"Agente Administrativo";"Superior completo";"Brasileira nata";"SÃO LUIZ/MA";"";"";"410192012";"568-81.2012.6.11.0001";""
"EULIVIA RODRIGUES PEREIRA";"EULIVIA";"17222";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1983-04-16";"Solteiro(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CONGONHAS/MG";"";"";"451852012";"360-97.2012.6.11.0001";""
"EVERALDO BOULART";"EVERALDO TOTONTINHO";"33456";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1968-02-02";"Solteiro(a)";"Outros";"Ensino Fundamental completo";"Brasileira nata";"PLANALTO/RS";"";"";"410202012";"569-66.2012.6.11.0001";""
"EVERTON RODRIGUES";"EVERTON RODRIGUES";"10310";"Aguardando julgamento";"PRB";"10";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1981-11-10";"Solteiro(a)";"Vendedor de Comércio Varejista e Atacadista";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"416542012";"466-59.2012.6.11.0001";""
"EXPEDITO JOSE APARECIDO FERREIRA";"EXPEDITO FERREIRA";"45321";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1965-11-19";"Solteiro(a)";"Vigilante";"Ensino Médio completo";"Brasileira nata";"BELO HORIZONTE/MG";"";"";"410212012";"570-51.2012.6.11.0001";""
"EZIDERIO FRANCISCO DE ARAUJO";"EZIDERIO";"25124";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1955-03-10";"Casado(a)";"Carpinteiro, Marceneiro e Assemelhados";"Ensino Médio completo";"Brasileira nata";"BARRA DO BUGRES/MT";"";"";"380272012";"165-15.2012.6.11.0001";""
"EZIO ROBERTO SANTOS OJEDA";"DR. OJEDA";"40193";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1972-03-06";"Casado(a)";"Médico";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"455892012";"270-89.2012.6.11.0001";""
"FABIANO PRATES";"FABIANO PRATES";"15015";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1981-07-03";"Solteiro(a)";"Locutor e Comentarista de Rádio e Televisão e Radialista";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"362302012";"303-79.2012.6.11.0001";""
"FABIANO VIEGAS DINIZ";"FABIANO VIEGAS";"25125";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1981-03-08";"Solteiro(a)";"Outros";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"380282012";"166-97.2012.6.11.0001";""
"FABIO FELIPE DE ALMEIDA";"FABIO FELIPE";"33633";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1983-07-23";"Solteiro(a)";"Publicitário";"Superior completo";"Brasileira nata";"CASCAVEL/PR";"";"";"410222012";"571-36.2012.6.11.0001";""
"FABIO JUNIOR MAIA PEREIRA";"FABIO PIU PIU";"33000";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1981-05-12";"Solteiro(a)";"Empresário";"Superior incompleto";"Brasileira nata";"CACOAL/RO";"";"";"410232012";"572-21.2012.6.11.0001";""
"FAISSAL JORGE CALIL FILHO";"FAISSAL";"40444";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1980-05-06";"Solteiro(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"SÃO SEPÉ/RS";"";"";"455902012";"271-74.2012.6.11.0001";""
"FERES OMAR FARES";"FERES FARES";"31789";"Aguardando julgamento";"PHS";"31";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1969-07-01";"Solteiro(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"451862012";"361-82.2012.6.11.0001";""
"FERNANDES GOMES DE SOUZA";"FERNANDO FERNANDES";"12777";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Masculino";"1971-11-26";"Divorciado(a)";"Agente Administrativo";"Superior completo";"Brasileira nata";"JACIARA/MT";"";"";"423152012";"198-05.2012.6.11.0001";""
"FLAVIA MESQUITA GONÇALVES";"FLAVIA MESQUITA";"11022";"Aguardando julgamento";"PP";"11";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1972-09-20";"Casado(a)";"Administrador";"Superior completo";"Brasileira nata";"SANCRELANDIA/GO";"";"";"410242012";"573-06.2012.6.11.0001";""
"FORTUNATO RAFAEL DE SALLES";"FORTUNATO RAFAEL";"27110";"Aguardando julgamento";"PSDC";"27";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1953-10-24";"Casado(a)";"Técnico de Eletricidade, Eletrônica e Telecomunicações";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453062012";"57-83.2012.6.11.0001";""
"FRANCIELLE CRISTINA LABADESSA NUNES";"FRANCIELLE LABADESSA";"22333";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Feminino";"1981-08-23";"Casado(a)";"Outros";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"420682012";"322-85.2012.6.11.0001";""
"FRANCISCA LOPES XAVIER";"FRANCISCA XAVIER";"28111";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1953-02-03";"Solteiro(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"ITAPORANGA/PB";"";"";"453072012";"58-68.2012.6.11.0001";""
"FRANCISCA PRADO DE OLIVEIRA";"FRANCISCA PRADO";"31234";"Aguardando julgamento";"PHS";"31";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1978-01-29";"Casado(a)";"Dona de Casa";"Ensino Fundamental incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"451872012";"362-67.2012.6.11.0001";""
"FRANCISCO BARBOSA SILVA";"CHICO PARAIBA";"28180";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1952-09-06";"Casado(a)";"Comerciante";"Ensino Médio incompleto";"Brasileira nata";"PRINCESA ISABEL/PB";"";"";"453082012";"59-53.2012.6.11.0001";""
"FRANCISCO CARLOS AMORIM SILVEIRA";"CHICO 2000";"22223";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1955-03-24";"Separado(a) judicialmente";"Vereador";"Superior completo";"Brasileira nata";"IUNA/ES";"";"";"420692012";"323-70.2012.6.11.0001";""
"FRANCISCO DE ASSIS ANTUNES";"CHICO IPIRANGA";"28028";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1963-09-01";"Casado(a)";"Comerciante";"Ensino Fundamental completo";"Brasileira nata";"FRANCISCO BELTRÃO/PR";"";"";"453092012";"60-38.2012.6.11.0001";""
"FRANCISCO JOSE SOUZA RABELO";"ZÉ-MANDA A BOA";"43011";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1971-10-23";"Casado(a)";"Comerciante";"Ensino Médio completo";"Brasileira nata";"FORTALEZA/CE";"";"";"479142012";"755-89.2012.6.11.0001";""
"FRANCISCO MÁRIO MONTEIRO FORTES";"DR FRANCISCO MONTEIRO";"40321";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1953-05-25";"Casado(a)";"Médico";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"455912012";"272-59.2012.6.11.0001";""
"FRANCISCO PEDROSO DA SILVA";"CHICÃO";"45345";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1963-03-25";"Casado(a)";"Taxista";"Ensino Médio completo";"Brasileira nata";"VARZEA GRANDE/MT";"";"";"410252012";"574-88.2012.6.11.0001";""
"FRANCISCO SILVA ARAUJO LUZ";"CHICO LUZ";"43777";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1952-08-20";"Casado(a)";"Odontólogo";"Superior completo";"Brasileira nata";"PICOS/PI";"";"";"479452012";"737-68.2012.6.11.0001";""
"FRANCISCO WASHINGTON BARBOSA";"PASTOR WASHINGTON BARBOSA";"10123";"Aguardando julgamento";"PRB";"10";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1964-03-19";"Casado(a)";"Vereador";"Superior completo";"Brasileira nata";"SAO LUIS DO CURU/CE";"";"";"416552012";"467-44.2012.6.11.0001";""
"FRANÇOILSON EVERTON POP ALMEIDA DA CUNHA";"EVERTON POP";"55012";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Masculino";"1974-07-19";"Casado(a)";"Operador de Equipamento de Rádio, Televisão, Som e Cinema";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"449212012";"431-02.2012.6.11.0001";""
"FRANKES MARCIO BATISTA SIQUEIRA";"PROF. FRANKES";"40777";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1974-06-25";"Casado(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"455922012";"273-44.2012.6.11.0001";""
"GABRIEL GONÇALVES DE MIRANDA";"GABRIEL CHAVEIRO";"44123";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1976-05-24";"Casado(a)";"Empresário";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"445942012";"395-57.2012.6.11.0001";""
"GARCIA FERREIRA DA SILVA";"PROF. GARCIA";"45454";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1958-12-15";"Casado(a)";"Professor de Ensino Superior";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"410262012";"575-73.2012.6.11.0001";""
"GENESSY ASSUNÇÃO SOUZA";"GENESSY SOUZA";"45450";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1980-10-26";"Solteiro(a)";"Servidor Público Federal";"Superior completo";"Brasileira nata";"NORTELANDIA/MT";"";"";"410272012";"576-58.2012.6.11.0001";""
"GERALDA MENDES DA SILVA";"GERALDA MENDES";"14233";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Feminino";"1961-12-04";"Casado(a)";"Dona de Casa";"Ensino Médio incompleto";"Brasileira nata";"CÁCERES/MT";"";"";"416562012";"468-29.2012.6.11.0001";""
"GERSON JOÃO DE ARRUDA";"CONSELHEIRO GERSON ARRUDA";"44100";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1972-07-31";"Casado(a)";"Servidor Público Municipal";"Ensino Médio completo";"Brasileira nata";"DISTRITO DA GUIA/MT";"";"";"445952012";"396-42.2012.6.11.0001";""
"GERVASIO PEREIRA DA SILVA";"GERVASIO";"25421";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1956-11-29";"Casado(a)";"Vigilante";"Ensino Médio completo";"Brasileira nata";"VARZELANDIA/MG";"";"";"380292012";"167-82.2012.6.11.0001";""
"GETULIO MUNIZ PORTO";"GETULIO MUNIZ";"33321";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1950-10-31";"Casado(a)";"Servidor Público Estadual";"Ensino Médio completo";"Brasileira nata";"RIO DE JANEIRO/RJ";"";"";"410282012";"577-43.2012.6.11.0001";""
"GIANCARLO DA SILVA LARA CASTRILLON";"GIAN CASTRILLON";"25000";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1978-01-19";"Solteiro(a)";"Advogado";"Superior completo";"Brasileira nata";"CACERES/MT";"";"";"380302012";"168-67.2012.6.11.0001";""
"GILBERTO LOPES FILHO";"GILBERTO LOPES FILHO";"50505";"Aguardando julgamento";"PSOL";"50";"Partido não coligado";"-";"Vereador";"Masculino";"1962-12-15";"Solteiro(a)";"Administrador";"Superior completo";"Brasileira nata";"TESOURO/MT";"";"";"374652012";"503-86.2012.6.11.0001";""
"GILDA BARRADAS";"GILDA BARRADAS";"13999";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Feminino";"1960-01-16";"Solteiro(a)";"Telefonista";"Superior completo";"Brasileira nata";"ALTO PARANA/PR";"";"";"442122012";"231-92.2012.6.11.0001";""
"GILMA DE ARRUDA MORENO";"DONA GILMA";"12125";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Feminino";"1962-02-16";"Solteiro(a)";"Servidor Público Municipal";"Ensino Médio incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"474892012";"748-97.2012.6.11.0001";""
"GILMAR FERREIRA DA SILVA";"GILMAR FERREIRA";"44646";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1958-05-01";"Casado(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"MORRINHOS/GO";"";"";"445962012";"397-27.2012.6.11.0001";""
"GILSON GAMARRA TEIXEIRA";"GAMARRA";"10151";"Aguardando julgamento";"PRB";"10";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1964-03-07";"Divorciado(a)";"Taxista";"Ensino Fundamental completo";"Brasileira nata";"CAMPO GRANDE/MS";"";"";"416572012";"469-14.2012.6.11.0001";""
"GILSON VASCONCELOS TIBALDI AMORIM SILVA";"GILSON TIBALDI";"25250";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1990-01-31";"Solteiro(a)";"Administrador";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"380312012";"169-52.2012.6.11.0001";""
"GISELE LOPES DA SILVA REZENDE";"GISELE LOPES";"44065";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Feminino";"1982-07-10";"Casado(a)";"Atendente de Lanchonete e Restaurante";"Ensino Fundamental completo";"Brasileira nata";"APARECIDA DE GOIANIA/GO";"";"";"445972012";"398-12.2012.6.11.0001";""
"GLADESTONE SOARES BASTOS";"TONI SOARES";"22555";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1984-11-25";"Solteiro(a)";"Motorista Particular";"Ensino Fundamental completo";"Brasileira nata";"CUIABÁ/MT";"";"";"475702012";"722-02.2012.6.11.0001";""
"GLEYSON ROBERTO SILVA SOARES";"TEKILA";"25111";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1977-08-08";"Solteiro(a)";"Produtor de Espetáculos Públicos";"Superior completo";"Brasileira nata";"FLORIANO/PI";"";"";"380322012";"170-37.2012.6.11.0001";""
"GOMERALDO SANTOS PEDROSO DE BARROS";"GOMERALDO DE BARROS";"22199";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1948-05-29";"Casado(a)";"Engenheiro";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"420702012";"324-55.2012.6.11.0001";""
"GUSTAVO CLEITON DE ALMEIDA";"GUSTAVO ALMEIDA";"55666";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Masculino";"1982-07-01";"Casado(a)";"Operador de Equipamento de Rádio, Televisão, Som e Cinema";"Superior incompleto";"Brasileira nata";"MIRASSOL D'OESTE/MT";"";"";"449222012";"432-84.2012.6.11.0001";""
"HALA RAMZI ATIOLI";"HALA ATIEH";"44900";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Feminino";"1965-11-02";"Solteiro(a)";"Guia de Turismo";"Superior incompleto";"Brasileira (naturalizada)";"LIBANO/ZZ";"";"";"445982012";"399-94.2012.6.11.0001";""
"HAROLDO YUKIO ALVES KUZAI";"HAROLDO KUZAI DA AÇOFER";"15222";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1981-12-17";"Solteiro(a)";"Empresário";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"362312012";"304-64.2012.6.11.0001";""
"HAVENY SOUZA METELLO TAQUES";"HAVENY METELLO TAQUES";"25678";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Feminino";"1990-11-27";"Solteiro(a)";"Estudante, Bolsista, Estagiário e Assemelhados";"Superior incompleto";"Brasileira nata";"CUIABA/MT";"";"";"380332012";"171-22.2012.6.11.0001";""
"HÉLDER JOSÉ DE FARIAS";"HÉLDER FARIAS";"45025";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1972-01-05";"Casado(a)";"Professor e Instrutor de Formação Profissional";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"410292012";"638-98.2012.6.11.0001";""
"HELENA MARIA BORTOLO";"HELENA MARIA BORTOLO";"40678";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Feminino";"1960-11-06";"Solteiro(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"ARAPONGAS/PR";"";"";"455932012";"274-29.2012.6.11.0001";""
"HELIO FRANCISCO DA CRUZ";"HÉLIO CRUZ";"19019";"Aguardando julgamento";"PTN";"19";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1965-01-03";"Casado(a)";"Motorista Particular";"Ensino Médio completo";"Brasileira nata";"PEDRA PRETA/MT";"";"";"451882012";"363-52.2012.6.11.0001";""
"HERÁCLITO DA COSTA E SILVA";"HERÁCLITO";"70852";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1958-03-23";"Divorciado(a)";"Servidor Público Estadual";"Superior incompleto";"Brasileira nata";"RIO DO SUL/SC";"";"";"455072012";"100-20.2012.6.11.0001";""
"HERCILENA LOPES";"HERCILENA PARAGUAIA";"44013";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Feminino";"1955-09-19";"Solteiro(a)";"Servidor Público Estadual";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"445992012";"400-79.2012.6.11.0001";""
"HERMES DA SILVA FILHO";"CARIOCA";"12456";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Masculino";"1952-10-05";"Divorciado(a)";"Aposentado (Exceto Servidor Público)";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"423162012";"199-87.2012.6.11.0001";""
"HIRTO PEREIRA PAIM";"PAIM";"44500";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1961-12-21";"Solteiro(a)";"Empresário";"Ensino Fundamental completo";"Brasileira nata";"CHAPADA DOS GUIMARÃES/MT";"";"";"446002012";"401-64.2012.6.11.0001";""
"HUGO GREGORIO DE CAMPOS";"HUGO GREGORIO";"25222";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1967-11-19";"Casado(a)";"Militar Reformado";"Superior incompleto";"Brasileira nata";"CUIABA/MT";"";"";"380342012";"172-07.2012.6.11.0001";""
"HUMBERTO TEOFILO PEREIRA";"HUMBERTO HTEL";"12025";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Masculino";"1954-09-21";"Casado(a)";"Comerciante";"Ensino Médio completo";"Brasileira nata";"ANAPOLIS/GO";"";"";"474532012";"751-52.2012.6.11.0001";""
"IAPONIRA MACHADO CAVALCANTI";"YAPONIRA CAVALCANTI";"25888";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Feminino";"1970-12-18";"Solteiro(a)";"Outros";"Superior incompleto";"Brasileira nata";"NOVA IGUAÇU/RJ";"";"";"380352012";"173-89.2012.6.11.0001";""
"ILDA MARIA DA SILVA CESÁRIO";"ILDA CONSELHEIRA";"20456";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1965-11-20";"Casado(a)";"Pedagogo";"Superior completo";"Brasileira nata";"ESTRELA DO INDAIA/MG";"";"";"453102012";"61-23.2012.6.11.0001";""
"ILDEFONSO TAQUES DE LUCENA FILHO";"ILDE TAQUES";"12222";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Masculino";"1986-11-17";"Casado(a)";"Servidor Público Estadual";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"474592012";"745-45.2012.6.11.0001";""
"ILIZETH LUIZA COENGA FERREIRA";"ILIZETH COENGA BEBE DA SAUDE";"25256";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Feminino";"1970-06-02";"Solteiro(a)";"Fisioterapeuta e Terapeuta Ocupacional";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"380362012";"174-74.2012.6.11.0001";""
"IRENE MESSIAS DA SILVA";"IRENE MESSIAS";"43219";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Feminino";"1955-09-21";"Solteiro(a)";"Agente Administrativo";"Superior completo";"Brasileira nata";"MANDAGUARI/PR";"";"";"481702012";"779-20.2012.6.11.0001";""
"ITAMAR JEFFERSON DOS SANTOS";"ITAMAR JEFFERSON";"28789";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1977-12-11";"Solteiro(a)";"Técnico em Informática";"Lê e escreve";"Brasileira nata";"CRUZEIRO DO OESTE/PR";"";"";"453112012";"62-08.2012.6.11.0001";""
"ITAMAR WILL";"ITAMAR WILL";"45320";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1967-06-26";"Casado(a)";"Outros";"Ensino Médio incompleto";"Brasileira nata";"ITAGUAÇU/ES";"";"";"410302012";"639-83.2012.6.11.0001";""
"IVAN PADUIM DE OLIVEIRA";"IVAN PADUIM";"25300";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1975-12-26";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"NAVIRAI/MS";"";"";"380372012";"175-59.2012.6.11.0001";""
"IVANA MARIA VILELA CORREA";"IVANA VILELA";"33123";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1958-08-28";"Casado(a)";"Biólogo";"Superior completo";"Brasileira nata";"TRES PONTAS/MG";"";"";"410312012";"640-68.2012.6.11.0001";""
"IVONE DE SOUZA MORAIS BRITO";"IVONE DE SOUZA";"22012";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Feminino";"1977-12-02";"Solteiro(a)";"Secretário e Datilógrafo";"Superior incompleto";"Brasileira nata";"CUIABA/MT";"";"";"475832012";"733-31.2012.6.11.0001";""
"IVONETH MARIA DE ALBUQUERQUE NUNES";"PROFESSORA IVONETH";"22233";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Feminino";"1966-06-17";"Divorciado(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"BARAO DE MELGACO/MT";"";"";"420712012";"325-40.2012.6.11.0001";""
"IZAIAS MIRANDA";"IZAIAS MIRANDA";"17678";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1960-10-01";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"PRESIDENTE BERNARDES/SP";"";"";"451892012";"364-37.2012.6.11.0001";""
"IZAURA APARECIDA RIZO";"PROFESSORA IZAURA";"55021";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Feminino";"1966-11-05";"Viúvo(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"LINDIANÓPOLIS/PR";"";"";"449232012";"433-69.2012.6.11.0001";""
"JACKELINE MARIA DA SILVA";"JACKELINE";"40900";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Feminino";"1985-07-03";"Solteiro(a)";"Estudante, Bolsista, Estagiário e Assemelhados";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"455942012";"275-14.2012.6.11.0001";""
"JADSON OLIVEIRA BARROS";"JADSON BARROS";"22522";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1972-04-01";"Casado(a)";"Gerente";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"476172012";"750-67.2012.6.11.0001";""
"JAIME PEREIRA DE SOUZA";"JAIME DA FEIRA";"44522";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1952-07-25";"Casado(a)";"Feirante, Ambulante e Mascate";"Ensino Médio completo";"Brasileira nata";"ALTO PARAGUAI/MT";"";"";"446012012";"402-49.2012.6.11.0001";""
"JAIME YASUO OKAMURA";"JAIME OKAMURA";"43013";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1950-01-29";"Solteiro(a)";"Administrador";"Superior completo";"Brasileira nata";"JATAIZINHO/PR";"";"";"479422012";"756-74.2012.6.11.0001";""
"JAIR PEREIRA DE SOUZA";"JAIR PEREIRA";"31300";"Aguardando julgamento";"PHS";"31";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1974-07-22";"Solteiro(a)";"Vigilante";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"451902012";"365-22.2012.6.11.0001";""
